0	map	2.2497206243320828E-4	3.3333395069950605E-4	1.7881681579825438E-4	0.0201428220720182	0.29365376959527806	0.6849681364943502	1.5004415866832775E-4	8.78908203587741E-5	1.7244237117349512E-4	8.777165922198835E-5
1	buffer	1.0836108019188345E-4	0.9991342203562987	8.612973142887306E-5	2.7780463069881E-4	7.842982300557805E-5	7.511363118419775E-5	7.227096082034386E-5	4.233389750718535E-5	8.305938705948129E-5	4.2276501804984196E-5
2	file	5.8631072756754094E-5	8.687179601049947E-5	4.660232752371729E-5	1.503121183899489E-4	4.243612790493231E-5	4.064183161690707E-5	0.9433925003704271	0.05611418870046865	4.494105224119585E-5	2.2874602660289252E-5
3	monotonic	7.50973661913109E-5	1.1126937935731044E-4	5.969039778506952E-5	1.9252665296698543E-4	5.4354138295224964E-5	0.9993407761800641	5.0085868469681145E-5	2.933861675956835E-5	5.756256023460078E-5	2.9298839876038077E-5
4	recoverable	0.10918722667153191	2.268157462383164E-5	1.216751831912954E-5	3.924536715824071E-5	1.1079754834421229E-5	1.0611277526214204E-5	1.0209694435757198E-5	0.8906890719825182	1.1733771798144952E-5	5.972387254053566E-6
5	s3	0.999827939138278	3.009373733888003E-5	1.6143768959372114E-5	5.2070448838551105E-5	1.4700532802335552E-5	1.4078960742360726E-5	1.3546143411801544E-5	7.934875090956515E-6	1.5568277438582884E-5	7.924117099027078E-6
6	channel	1.7551395375809886E-5	0.003078932865359082	0.11297226882877999	0.8838675137252827	1.2703387880483663E-5	1.2166259663452171E-5	1.1705828377692119E-5	6.856880455897087E-6	1.3453244830818669E-5	6.847583993916265E-6
7	channel	3.009109517527255E-5	4.458501881150845E-5	2.391760899076947E-5	0.9997921385350179	2.1779399618954734E-5	2.085851692251139E-5	2.0069127740351307E-5	1.175581986422801E-5	2.306499636936861E-5	1.1739881489171872E-5
8	channel	7.318538374773145E-5	0.8848450561812394	5.817067747524417E-5	0.11475783466403024	5.297027940073841E-5	5.073057515822768E-5	4.881067992390043E-5	2.8591654209373202E-5	5.6097014767990584E-5	2.8552890047151642E-5
9	channel	6.759243728531027E-5	0.2234864584029907	5.372517936973079E-5	0.758511018947891	4.892220420297729E-5	4.685366181381147E-5	4.508048810650474E-5	2.6406633333944094E-5	5.18099893507228E-5	0.01766213205565543
10	ref	5.01860696449898E-5	7.435910345450817E-5	3.9889900436018896E-5	0.9996533276739401	3.632378481861043E-5	3.4787932339018744E-5	3.347138535918524E-5	1.9606411498273348E-5	3.846790910773441E-5	1.9579829401611986E-5
11	ref	1.184039257907548E-4	1.7543533154869422E-4	9.411218779310207E-5	0.9991820964530821	8.56986560718142E-5	8.207512140760335E-5	7.896899391041229E-5	4.6257379955959905E-5	9.075728558816118E-5	4.619466485149529E-5
12	buffer	2.9702430707447373E-5	4.4009147029228146E-5	2.360868288768476E-5	7.614793779212872E-5	2.1498091188233047E-5	2.058910285392766E-5	1.980990962922955E-5	1.1603978615354705E-5	0.9997414424731922	1.1588246104525945E-5
13	buffer	0.0022623080596197893	3.810331781738693E-5	2.0440504032534837E-5	6.592922768771456E-5	1.861314422813924E-5	1.7826138032101576E-5	1.7151509026860717E-5	1.0046776976462942E-5	0.9975395481668813	1.0033155697691607E-5
14	state	7.869524114352907E-5	1.1660023626005025E-4	6.25501330590303E-5	2.017505027166517E-4	5.6958216209536954E-5	5.454989290194714E-5	5.248545584226746E-5	3.074421431545431E-5	6.032035194098399E-5	0.9992853457556106
15	task	1.570541667248113E-5	2.3270216444649803E-5	1.248329490241337E-5	4.0263879530764934E-5	1.136730131953606E-5	1.088666589002183E-5	0.9984958048402316	6.135703875811464E-6	0.001377955295957708	6.127385174884134E-6
16	rock	2.2022369861022502E-5	3.2629845102299164E-5	1.7504262583931412E-5	5.64586133279632E-5	0.9998073559788607	1.5265445532784003E-5	1.4687725764441875E-5	8.60357562799273E-6	1.6880272317465626E-5	8.591911021290134E-6
17	checkpoint	1.163644547417915E-5	0.004065378137351399	0.9745981803757451	0.020270516213931628	0.0010204564488532333	8.066140279284417E-6	7.760877738236689E-6	4.54606108742675E-6	8.91940193771518E-6	4.5398976018105746E-6
