0	naco	1.0	4.269670647331888E-214	4.678608744449121E-214	3.913967095401516E-214	4.068831226854191E-214	3.9938189131818046E-214	4.49228783629512E-214	4.264831143223995E-214	4.284189159655576E-214	4.831053123847859E-214
1	naco	1.0	4.269670647331888E-214	4.678608744449121E-214	3.913967095401516E-214	4.068831226854191E-214	3.9938189131818046E-214	4.49228783629512E-214	4.264831143223995E-214	4.284189159655576E-214	4.831053123847859E-214
2	naco	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
3	config	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
4	config	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
5	config	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
6	config	1.0	4.269670647331888E-214	4.678608744449121E-214	3.913967095401516E-214	4.068831226854191E-214	3.9938189131818046E-214	4.49228783629512E-214	4.264831143223995E-214	4.284189159655576E-214	4.831053123847859E-214
7	config	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
8	config	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
9	name	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
10	permission	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
11	role	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
12	user	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
13	auto	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
14	client	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
15	cmdb	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
16	c	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
17	deregister	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
18	multi	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
19	multi	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
20	name	1.0	4.655450466695374E-214	5.101337564863852E-214	4.267607842844689E-214	4.436464495405526E-214	4.354674554321374E-214	4.898181904751592E-214	4.650173696302851E-214	4.6712807778729526E-214	5.2675558322284386E-214
21	name	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
22	register	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
23	rest	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
24	select	1.0	5.117867903139344E-214	5.608044156643819E-214	4.69150157612658E-214	4.877130453193356E-214	4.78721646586414E-214	5.384709413922851E-214	5.112067000731011E-214	5.1352706103643545E-214	5.79077258250644E-214
