0	sys	1.2488203036165648E-4	5.378745740825742E-5	2.6472746801665806E-4	1.6019840331256232E-4	2.0306325427284179E-4	0.29518092547128677	0.22697495802072282	0.4767372856074135	2.2250245468979197E-4	7.766983251517331E-5
1	index	9.162883058527498E-5	3.946510004843054E-5	1.9423665877244483E-4	0.8405540035069053	1.489922006390899E-4	0.10840607382545332	0.05004062678446443	3.047297517074718E-4	1.6325519105139845E-4	5.698815037287081E-5
2	aggregation	1.9602005570807613E-4	8.442704180120075E-5	4.1552730106809706E-4	2.5145411113779387E-4	3.187365732247669E-4	4.943534365860001E-4	2.4325416523144296E-4	0.9975250643441608	3.492491548797573E-4	1.219138162021413E-4
3	search	1.6895196446164624E-4	7.276864866950806E-5	3.5814781068857975E-4	0.675315460583743	2.7472275730956757E-4	0.3226323007143551	2.0966359248737274E-4	5.618830869283276E-4	3.0102190610220114E-4	1.0507893525468076E-4
4	sy	0.009948546080049246	1.1763468632517323E-5	5.789664386890341E-5	0.7565291304625963	4.4410506410900684E-5	6.887972171700379E-5	0.18109641432738205	9.083161758633863E-5	0.05213514056033267	1.698661142411334E-5
5	business	9.043913441095332E-4	3.8952690599931215E-4	0.0019171471662412136	0.00116015129539833	0.0014705770633231027	0.0022808327819527257	0.001122318635505026	0.9885812174867326	0.0016113550803251236	5.62482240413089E-4
6	business	6.807487158594865E-4	2.9320265256722227E-4	0.0014430649740653598	8.732630068709299E-4	0.0011069250650726835	0.001716816505948878	8.447858052616273E-4	0.99140491383159	0.0012128907567166363	4.233886860471788E-4
7	order	2.884444361034285E-4	1.2423479003850012E-4	6.114503825091436E-4	3.70015910009975E-4	4.69022370171529E-4	7.274434125465146E-4	0.20991560052270228	0.786800469642692	5.13921777927237E-4	1.7939675529943662E-4
8	order	0.26132157053320404	2.473315683637346E-4	0.0012172997759784176	7.36642411629953E-4	9.337484160133481E-4	0.0014482233202570704	7.126204224870538E-4	0.7320022774007761	0.0010231359453469644	3.571502059433147E-4
9	storage	3.222046621538747E-4	1.3877552672834066E-4	6.830159963618531E-4	4.1332345628456867E-4	5.239178691231161E-4	8.125851278045349E-4	0.029660442317897252	0.9666712688525801	5.74072410851387E-4	2.0039378021502165E-4
10	storage	6.411141967689176E-4	2.7613182178951175E-4	0.00135904691434517	8.224199299608038E-4	0.0010424777270148205	0.0016168600976666772	7.956007266180199E-4	0.9919053365263237	0.001142273889241292	3.9873817027105864E-4
11	demo	4.3738904482211704E-4	1.8838614771938723E-4	9.271861935513118E-4	5.610817377327311E-4	7.112123543127414E-4	0.0011030747677926154	0.9141238828316959	0.08089645816352438	7.792965556814447E-4	2.7203220316744734E-4
12	swagger	1.1818059992438924E-4	5.090111016378161E-5	2.5052163947103073E-4	1.5160182258071956E-4	1.9216645615918477E-4	2.9804596014105687E-4	1.466580706617665E-4	0.9985078599252265	2.1056250850292517E-4	7.350190716861005E-5
13	index	4.965605686794361E-4	2.1387168643172418E-4	0.9931316696951311	6.369868428632461E-4	8.074276557452486E-4	0.0012523025907377292	6.162146326539901E-4	0.0016514101275207436	8.84722526638684E-4	3.088336735980294E-4
14	index	3.3191674437623006E-4	1.429585801858125E-4	0.99540899141437	4.257820947320371E-4	5.397101093367443E-4	8.370785461217778E-4	4.1189729432492727E-4	0.0011038546105550239	5.913764387276558E-4	2.0643416726990368E-4
15	index	0.09496810456925102	2.2397157304660916E-4	0.0011023281318226885	6.67067939596666E-4	8.455576574710861E-4	0.001311441387391935	6.453147815520311E-4	0.8989862932052949	9.265027049959433E-4	3.234180495771016E-4
16	index	1.4085657317814408E-4	6.0667791102944275E-5	0.2049658949027644	1.806905129094224E-4	2.2903850980354306E-4	3.552337069021352E-4	0.21763380896672777	0.5760952395913818	2.509643156871049E-4	8.76051295428553E-5
17	index	3.3191674437623006E-4	1.429585801858125E-4	7.036038657970953E-4	4.257820947320371E-4	5.397101093367443E-4	8.370785461217778E-4	4.1189729432492727E-4	0.9958092421591279	5.913764387276558E-4	2.0643416726990368E-4
18	index	0.001200084115247906	5.168835984511842E-4	0.002543962716785985	0.001539465354196484	0.0019513855207002378	0.0030265561573382866	0.0014892632216006287	0.9848478210247188	0.002138191224979251	7.463870659813033E-4
19	job	3.5321007559635954E-4	1.5212974870994542E-4	0.3535881924423496	4.5309713479658136E-4	5.743339308693304E-4	0.03296709301961979	4.38321587962835E-4	0.6106246298075789	6.293147910372791E-4	2.196774614793912E-4
20	job	3.8211258976890094E-5	1.6457823906156006E-5	0.9994714692132801	4.901732185914318E-5	6.213305929795359E-5	9.636701266749507E-5	4.741886166336254E-5	1.270790796530024E-4	6.808104332163278E-5	2.3765325374147764E-5
21	job	1.2211227982954754E-4	5.25945088443538E-5	0.9983109664257467	1.5664537321261122E-4	1.9855952739600312E-4	3.0796147345753965E-4	1.51537150559136E-4	4.061084756315912E-4	2.1756758703519134E-4	7.59471982873768E-5
22	job	6.395535219874225E-5	2.7545962957663127E-5	0.9991153818660363	8.204178996657994E-5	1.0399400064230414E-4	1.6129241486698349E-4	7.936639827486286E-5	2.1269614019300376E-4	1.1394932332185683E-4	3.977675154175274E-5
23	job	2.241877102023288E-5	9.655902357642107E-6	0.9976539763341876	2.8758751849809476E-5	3.645383236469172E-5	5.6539094726061415E-5	2.7820925824871748E-5	7.455804557305023E-5	0.0020758750855257298	1.3943256570179392E-5
24	job	3.9081808617460984E-4	1.6832774982610937E-4	0.994594279380454	5.01340610891181E-4	6.354860837661955E-4	9.85624982517653E-4	4.849918390561808E-4	0.0012997426421582743	6.963210260050091E-4	2.430675991507789E-4
