0	notify	0.6343795923357519	0.0047416837175138955	0.004835326566964867	0.002939910901658016	0.005834558407649329	0.0076426471651656665	0.009890146567810672	0.1024053898770993	0.22089493986817244	0.006435804592213835
1	notify	0.3823803206870758	0.0025056311804418398	0.09686982088907557	0.0015535267347560327	0.0030831350931985503	0.004038577049629716	0.005226215221381148	0.3842151907228012	0.11672673293057872	0.003400849491061507
2	notify	0.44631573016590315	0.0057718573885688325	0.005885844993961799	0.0035786331333726605	0.007102168989011338	0.009303081381314594	0.012038870355397005	0.12465388697441636	0.37751588527325725	0.00783404134479701
3	raft	0.009691973436298833	0.0047416837175138955	0.004835326566964867	0.002939910901658016	0.005834558407649329	0.09688373557937326	0.009890146567810672	0.7270930087765525	0.13165385145396485	0.006435804592213835
4	distribute	0.009691973436298833	0.0047416837175138955	0.004835326566964867	0.8061097066295264	0.005834558407649329	0.0076426471651656665	0.009890146567810672	0.013164301462891709	0.13165385145396485	0.006435804592213835
5	auth	0.02582375089219968	0.012633965614482592	0.01288347203677641	0.007833237190409683	0.49110219784272385	0.020363429372499672	0.026351772725454223	0.03507558536781916	0.3507847278256843	0.01714786113195043
6	auth	0.008224115414610947	0.004023551489149314	0.00410301204552615	0.0024946587733469484	0.7622053690851094	0.006485161435138464	0.008392275048594697	0.011170556264431657	0.1874402041977885	0.005461096246304009
7	server	0.008224115414610947	0.004023551489149314	0.00410301204552615	0.0024946587733469484	0.004950909332673625	0.1579360533856256	0.6141958428505432	0.08689600223967522	0.11171475822254492	0.005461096246304009
8	server	0.005965438108566421	0.00291852025112733	0.002976157699927736	0.0018095237924256984	0.0035911878319117127	0.004704071771250844	0.7201533896990439	0.008102666204724988	0.24581778801707224	0.003961256623949276
9	server	0.008224115414610947	0.45837622734061073	0.00410301204552615	0.0024946587733469484	0.004950909332673625	0.006485161435138464	0.3870195049248126	0.011170556264431657	0.11171475822254492	0.005461096246304009
10	j	0.017501026865529564	0.008562171024660257	0.008731264144320315	0.00530866701300292	0.010535600836290192	0.6583795301014244	0.017858872800767627	0.023771092139515677	0.23773048970779653	0.011621285366692583
11	application	0.017501026865529564	0.008562171024660257	0.008731264144320315	0.00530866701300292	0.010535600836290192	0.013800509693968547	0.017858872800767627	0.023771092139515677	0.39887524480966047	0.49505555067228446
12	application	0.011797642318801569	0.0057718573885688325	0.5490334548028388	0.0035786331333726605	0.007102168989011338	0.009303081381314594	0.1206683923171724	0.016024365012640963	0.2688863633114818	0.00783404134479701
13	application	0.0067016574231801036	0.06498576854830078	0.0033434575934387575	0.0020328445849629203	0.004034391130000143	0.00528462066511174	0.006838687146445454	0.00910264965124165	0.21444811315206358	0.683227810105255
